CellID,DNA1,BG1,BG2,BG3,DNA2,CD25,CD2,CD10,DNA3,CD163,CD3D,CD5,DNA4,CD30,ACTIN,CD45,DNA5,CD206,CD68,PD1,DNA6,KI67,CD11C,CD7,DNA7,CD8A,FOXP3,CD20,DNA8,CD4,HLADR,PSTAT3,DNA9,PS6,PERK,CD21,DNA10,CD43,NOS2,PDL1,DNA11,CD11B,CD57,MHCI,DNA12,CD15,ASMA,CD56,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,CD25_expression,CD163_expression,CD3D_expression,CD45_expression,CD206_expression,CD68_expression,PD1_expression,KI67_expression,CD11C_expression,CD8A_expression,FOXP3_expression,CD20_expression,CD4_expression,HLADR_expression,CD21_expression,CD43_expression,NOS2_expression,PDL1_expression,CD11B_expression,CD57_expression,MHCI_expression,CD15_expression,ASMA_expression,CD56_expression,detailed_cell_type,broad_cell_type
35,23670.2037,719.1759259,402.4907407,1071.305556,20625.00926,593.9722222,682.1666667,1512.555556,10284.25926,501.8055556,1588.916667,1746.694444,15399.72222,1158.425926,3473.916667,2404.388889,5688.037037,1135.398148,348.7037037,6941.898148,10267.08333,941.25,115.6851852,1224.425926,12328.25,411.2222222,104.9444444,1835.916667,10532.39815,1554.712963,766.1203704,2808.481481,8358.5,551.1111111,239.3518519,3978.62963,6364.296296,1159.527778,369.2777778,1316.138889,4770.148148,621.9259259,149.287037,3108.87037,3749.824074,1137.444444,203.4907407,3070.703704,715.7592593,33.78703704,108,13.01003307,10.80007619,0.557563318,0.964285714,0.639053254,0.691427039,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,T Cell,T Cells
36,20355.45775,684.0422535,411.3661972,1037.93662,17356.35211,560.9084507,1098.295775,1466.049296,9188.859155,510.2887324,1534.78169,1736.06338,12476.1831,1078.943662,4259.225352,2965.309859,4846.528169,1122.190141,314.3380282,6118.06338,8854.450704,592.1901408,91.8028169,777.1056338,10297.19014,428.084507,98.27464789,2464.007042,8923.528169,1494.788732,807.9084507,2781.359155,7175.126761,515.6971831,239.2253521,10051.29577,5348.84507,1262.140845,342.7112676,1325.302817,4097.133803,595.7183099,143.0774648,2837.753521,3289.190141,1102.908451,307.1056338,3065.0,607.6619718,35.00704225,142,15.91096602,11.55017422,0.687773457,0.953020134,0.676190476,1.072221865,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,T Cell,T Cells
37,18552.675,742.6125,1203.275,1175.9375,16420.55,592.1,838.5625,1655.2875,8619.0875,522.4875,849.425,1850.7,11413.975,1076.1875,3279.5,3038.975,4348.7625,1124.125,358.2125,4623.8,8282.6125,440.5875,843.2375,622.7,9469.825,392.125,111.8,2796.85,7831.6125,1548.05,826.65,2836.9625,6220.85,543.35,250.9125,7723.325,4180.9875,1044.625,382.4875,1377.6,3461.8,762.3375,146.9,3994.1625,2667.2375,1096.7125,244.1125,3161.225,470.575,32.7375,80,11.755712,9.078035877,0.635351101,0.879120879,0.666666667,-1.406810394,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,T Cell,T Cells
38,14795.21495,656.317757,475.5233645,1061.476636,13145.6729,549.9252336,399.9252336,1600.317757,7009.018692,491.2149533,434.317757,1818.738318,9488.962617,1038.448598,4703.766355,3912.700935,3425.53271,1046.336449,314.4579439,2658.196262,6693.88785,555.0373832,122.682243,432.1775701,7705.327103,342.7570093,103.7757009,8574.654206,6742.523364,1277.757009,1021.28972,2803.037383,5312.35514,504.1869159,246.5514019,13514.90654,3797.542056,720.1028037,349.0,1294.336449,3027.757009,665.7196262,148.7383178,4144.336449,2411.158879,1054.542056,175.1869159,3129.971963,569.3738318,34.42056075,107,12.31552579,11.17282298,0.420668442,0.955357143,0.743055556,-0.889130187,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,B Cell,B Cells
39,31869.23457,747.9753086,442.9259259,1066.666667,27316.85185,622.2345679,752.8395062,1581.049383,13769.44444,554.9506173,1185.765432,1845.037037,19975.06173,1146.580247,5020.493827,2722.82716,6900.555556,1196.234568,379.9012346,5435.345679,13430.81481,539.7654321,1121.91358,690.7901235,15830.93827,371.5925926,115.7283951,2624.308642,13580.85185,1810.481481,792.6419753,2825.432099,10484.06173,568.8024691,279.9753086,5719.691358,7304.320988,936.5679012,382.1604938,1405.135802,6127.012346,866.5679012,171.9753086,3616.530864,4611.679012,1139.469136,367.1234568,3149.703704,506.4938272,37.60493827,81,14.70270269,7.156066437,0.873559287,0.952941176,0.519230769,-0.653898052,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,T Cell,T Cells
40,21126.69231,724.3186813,439.5384615,1085.626374,18507.69231,587.3186813,628.8131868,1566.769231,9520.076923,499.8791209,384.0659341,1764.835165,12705.89011,1086.307692,3330.703297,2123.758242,4831.879121,1090.923077,328.1428571,2426.087912,8608.813187,1176.10989,265.3956044,478.3076923,10153.86813,388.1428571,102.043956,2369.054945,8812.846154,1263.505495,835.5384615,2804.241758,6970.659341,563.8901099,242.6813187,3691.076923,5196.912088,708.3516484,353.8571429,1294.967033,3911.043956,642.4505495,143.4505495,2114.549451,3067.703297,1108.263736,140.1978022,3138.010989,636.4835165,35.31868132,91,12.38143014,9.456350466,0.645508979,0.947916667,0.842592593,1.411269735,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Follicular Dendritic Cell,B Cells
41,21101.93452,742.8214286,463.6607143,1373.053571,18412.54762,565.8452381,472.6428571,1967.595238,9295.166667,472.3928571,409.1428571,1773.416667,13683.48214,1093.0,3871.964286,2275.095238,5058.255952,1085.208333,335.1547619,2813.660714,8984.613095,5282.065476,758.3333333,457.2916667,11044.69643,401.1071429,108.1190476,5372.089286,9402.10119,1321.767857,981.1130952,2805.529762,7370.982143,705.2857143,244.0178571,6111.529762,5707.077381,760.9880952,360.3571429,1305.428571,4266.196429,841.7321429,141.672619,3062.303571,3390.14881,1109.125,167.7321429,3138.14881,728.8988095,38.28571429,168,16.28345208,13.35051972,0.572531617,0.938547486,0.7,-0.4459838,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,B Cell,B Cells
42,23997.91667,778.7037037,483.5092593,1104.12963,20598.03704,614.287037,523.6388889,1648.351852,10302.84259,513.1203704,622.9814815,1807.101852,15422.23148,1182.62963,3923.638889,3591.916667,5696.490741,1165.324074,351.2685185,3549.87963,10221.92593,1005.481481,97.02777778,736.787037,12201.16667,379.3981481,107.7222222,5230.574074,10397.24074,1462.833333,847.5648148,2794.824074,8030.481481,548.7777778,268.1111111,11880.68519,6177.87037,1044.740741,382.2777778,1337.648148,4580.185185,707.6018519,148.1574074,2981.611111,3636.527778,1173.888889,210.1666667,3190.555556,768.5833333,36.44444444,108,13.35798475,10.54426514,0.613930002,0.923076923,0.692307692,-1.393054592,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,B Cell,B Cells
43,16320.11429,668.8928571,426.5,1050.992857,14231.60714,554.5714286,427.25,1511.692857,6728.378571,452.3285714,348.7571429,1760.228571,10398.83571,1065.571429,2363.057143,2240.25,3873.928571,1080.921429,335.6642857,2476.864286,6907.385714,664.5071429,102.4428571,430.2642857,8401.642857,356.8142857,103.2857143,5139.792857,7109.971429,1273.521429,730.0071429,2835.928571,5647.7,553.9857143,243.4857143,13515.25,4031.278571,671.15,359.8214286,1300.328571,2808.1,585.1,148.4071429,2553.407143,2364.764286,1053.028571,179.7642857,3077.214286,840.7857143,36.11428571,140,15.23283642,12.12034386,0.605727508,0.939597315,0.717948718,1.296202542,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Follicular Dendritic Cell,B Cells
44,28329.52941,737.3823529,480.6960784,1053.617647,25368.15686,610.0490196,565.0294118,1433.529412,12956.78431,540.7352941,787.7058824,1770.323529,17265.58824,1129.941176,4427.95098,3480.823529,6713.539216,1173.372549,372.5882353,3385.970588,12455.65686,381.754902,1043.823529,788.0980392,14367.16667,413.4313725,117.4509804,2644.313725,11788.20588,1678.784314,855.3039216,2826.568627,9486.686275,590.7254902,246.9313725,3192.715686,6341.235294,1171.529412,383.4509804,1330.166667,5422.598039,827.4901961,155.254902,3633.333333,4032.156863,1135.45098,390.745098,3063.843137,451.7745098,38.89215686,102,13.55713516,9.956206069,0.678729198,0.879310345,0.607142857,0.289150069,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,T Cell,T Cells
45,25898.15464,694.2680412,402.4845361,1048.71134,22569.43299,582.6804124,819.0515464,1497.175258,11466.46392,532.556701,1134.536082,1734.793814,16093.8866,1075.927835,4079.14433,2440.742268,5741.762887,1133.824742,355.4123711,4536.237113,10733.10309,857.5257732,796.1752577,829.8969072,12596.78351,353.4329897,107.9587629,2669.061856,10781.37113,1516.247423,779.257732,2811.123711,8458.092784,533.0206186,260.7010309,7946.938144,5935.639175,947.9690722,373.5773196,1387.268041,4857.237113,797.0412371,170.185567,3305.587629,3753.340206,1118.783505,309.4226804,3127.484536,519.8556701,36.12371134,97,14.8174248,8.629234642,0.812923318,0.91509434,0.60625,-1.387958305,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,T Cell,T Cells
46,18578.53676,675.2647059,450.2867647,1062.580882,16236.61029,559.5588235,443.7941176,1654.580882,8661.147059,489.9558824,492.3235294,1810.485294,11864.69853,1059.286765,3910.544118,2983.198529,4367.316176,1058.838235,310.8529412,3310.654412,8218.455882,1360.242647,97.04411765,470.3014706,9291.492647,355.7794118,100.4411765,5719.838235,8223.264706,1337.419118,977.1029412,2809.941176,6539.014706,533.7941176,247.8014706,12519.38971,4821.904412,769.75,346.0661765,1319.647059,3742.463235,647.5,140.5808824,3298.713235,2937.955882,1098.941176,177.1617647,3100.544118,593.8382353,38.59558824,136,15.12227383,11.75930981,0.628740502,0.931506849,0.697435897,-0.108735604,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,B Cell,B Cells
47,18782.38068,690.8181818,462.4943182,1067.159091,16874.6875,579.3522727,659.6590909,1561.625,8947.125,515.5909091,1052.909091,1790.181818,12208.53977,1079.494318,4498.392045,3093.159091,4537.488636,1114.005682,329.7954545,5245.397727,8326.159091,1190.4375,125.5227273,573.7045455,9909.647727,348.8352273,106.9829545,5206.585227,8497.289773,1486.289773,803.1022727,2819.017045,6770.244318,549.2443182,260.8920455,21242.35227,4861.619318,967.5113636,370.4090909,1385.471591,3873.9375,677.7386364,159.0568182,4733.431818,3072.551136,1113.130682,231.3068182,3107.5625,554.2215909,42.03977273,176,16.59744143,14.26009646,0.511682894,0.936170213,0.575163399,-1.042082491,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,T Cell,T Cells
48,21551.73958,702.7291667,474.0833333,1061.375,18779.92708,580.8541667,398.0729167,1554.520833,9350.3125,484.1145833,361.6458333,1779.885417,13843.46875,1109.75,3984.885417,2646.78125,5022.197917,1090.927083,359.34375,2388.3125,8991.71875,7285.083333,293.3333333,476.6145833,10855.05208,387.9166667,106.3854167,6133.333333,9190.791667,1266.197917,1013.833333,2796.458333,7210.4375,527.6875,255.375,11392.39583,5567.770833,687.6770833,354.0833333,1315.385417,4082.90625,716.5,145.6458333,4013.21875,3231.010417,1117.34375,143.2708333,3136.3125,743.5520833,37.84375,96,13.72539306,9.34592019,0.732356074,0.932038835,0.666666667,0.822615194,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,B Cell,B Cells
49,26127.91176,715.7794118,429.1323529,1080.264706,23365.36765,594.2867647,440.6617647,1530.169118,12226.75,530.5367647,720.1985294,1772.095588,16470.47059,1119.955882,2925.367647,1553.080882,6095.382353,1155.110294,343.9852941,3191.558824,11732.00735,1927.654412,267.3382353,484.5661765,13663.95588,385.0588235,113.4705882,2187.823529,11135.34559,1463.786765,787.8235294,2945.786765,8836.639706,559.4264706,256.8823529,8500.772059,6003.522059,959.8529412,377.9926471,1321.838235,4896.867647,646.2647059,153.3529412,2403.720588,3766.117647,1120.367647,190.9191176,3117.867647,475.8897059,42.08823529,136,17.38425848,10.13718258,0.812382986,0.957746479,0.666666667,-0.403910908,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Follicular Dendritic Cell,B Cells
50,19268.31633,693.4897959,474.2295918,1080.229592,17179.11735,568.6071429,519.4489796,1615.117347,9168.923469,507.4336735,756.7704082,1839.030612,12377.87755,1070.469388,4248.642857,3523.265306,4525.602041,1084.770408,323.4591837,3747.642857,8392.897959,602.7755102,218.5204082,463.2908163,9695.209184,365.8061224,102.377551,6582.204082,8530.030612,1423.795918,922.0102041,3145.290816,6767.239796,526.877551,250.7857143,13064.92347,4922.005102,858.6479592,358.2346939,1331.586735,3883.183673,688.4540816,158.6122449,4099.02551,3049.25,1114.989796,226.1581633,3141.836735,582.5510204,42.54081633,196,21.95693869,11.92271232,0.839729909,0.890909091,0.622222222,0.395161126,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,B Cell,B Cells
51,20801.75658,701.0855263,441.2236842,1101.263158,18307.82237,569.7434211,439.4473684,1605.868421,9605.394737,479.5065789,543.8421053,1766.592105,13041.01974,1075.960526,3015.171053,2231.927632,4978.927632,1108.565789,319.8157895,3112.164474,9081.013158,5491.940789,107.3552632,468.3947368,10752.76316,382.9342105,102.8486842,3392.0,9269.684211,1389.625,844.9342105,2771.664474,7481.835526,592.4934211,246.0986842,13134.54605,5602.302632,793.3684211,353.5065789,1299.434211,4257.894737,622.1052632,138.1315789,3476.236842,3390.651316,1112.710526,161.2894737,3128.460526,624.9539474,41.125,152,15.79247729,12.46460424,0.614040146,0.95,0.678571429,0.670234034,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Follicular Dendritic Cell,B Cells
52,21597.24468,701.7606383,436.3670213,1061.648936,19274.29787,577.1648936,998.8191489,1796.202128,10064.32979,503.8297872,943.1223404,1958.111702,14379.54255,1107.367021,3912.223404,2854.074468,5339.808511,1102.37234,333.1117021,5481.617021,9713.585106,1233.446809,457.4202128,515.9521277,11473.82979,373.0478723,105.3191489,3715.542553,9961.632979,1636.909574,773.9521277,2802.010638,7869.207447,515.0691489,249.4893617,7975.531915,5979.196809,1008.287234,360.9893617,1351.074468,4706.457447,830.1117021,155.7021277,3215.643617,3633.18617,1139.920213,252.7180851,3163.218085,662.1276596,41.56382979,188,18.97703828,14.02631698,0.673573283,0.846846847,0.618421053,-1.52200024,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,T Cell,T Cells
53,18698.48624,748.5779817,498.7889908,1078.311927,16567.99083,595.4495413,979.5688073,1628.06422,7338.944954,497.8165138,1230.027523,1809.697248,12021.9633,1105.733945,6780.183486,3665.458716,4537.477064,1126.623853,414.3211009,6484.834862,8102.807339,613.3577982,622.5229358,789.1559633,9750.376147,401.2477064,109.2293578,5836.431193,8123.495413,1811.990826,651.3119266,2782.385321,6485.018349,622.1100917,260.4862385,15610.01835,4529.06422,1038.422018,368.0458716,1369.183486,3043.963303,776.293578,224.5137615,4733.706422,2679.944954,1088.908257,365.2752294,3153.220183,876.7706422,39.65137615,109,15.438945,9.525890409,0.786960035,0.915966387,0.619318182,1.407532367,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,T Cell,T Cells
54,32723.03929,863.0821429,532.3464286,1103.296429,29491.45357,677.3714286,530.4142857,1600.010714,14674.16071,587.6571429,491.7642857,1755.075,20668.59643,1227.785714,4528.567857,3409.482143,7476.985714,1244.853571,384.8678571,2512.925,14531.45714,1616.042857,316.8464286,456.7107143,16777.78571,385.6571429,122.1321429,4637.192857,14143.2,1406.682143,879.7571429,2838.382143,11290.03929,691.9928571,277.4964286,3234.453571,7283.8,811.2714286,398.6714286,1312.417857,6307.260714,686.3892857,158.8285714,2364.339286,4671.921429,1192.453571,475.3285714,3168.328571,438.075,43.82142857,280,20.39354026,18.48908242,0.421959562,0.866873065,0.579710145,-1.282488962,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Follicular Dendritic Cell,B Cells
55,21767.35472,737.1245283,513.6679245,1099.641509,18921.93962,594.4830189,504.690566,1626.709434,9553.245283,507.6754717,680.6264151,1820.766038,14061.13962,1111.369811,4334.475472,3754.792453,5244.241509,1125.354717,346.2716981,3419.509434,9052.4,6069.690566,96.0490566,508.4113208,11141.18491,405.0188679,108.6943396,5979.403774,9323.90566,1421.939623,973.5886792,2805.977358,7369.396226,637.7886792,258.0867925,12856.6566,5669.45283,786.7509434,367.6188679,1300.079245,4076.713208,608.045283,151.4716981,4262.324528,3316.826415,1150.158491,198.1358491,3156.049057,781.9962264,47.28679245,265,24.68423676,14.22085113,0.81737173,0.926573427,0.649509804,-0.32305699,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,B Cell,B Cells
56,41657.61076,841.9746835,543.7183544,1111.563291,38057.15823,696.8987342,594.8607595,1642.60443,18734.18987,588.2310127,635.335443,1746.996835,26718.9019,1225.477848,4418.120253,4266.376582,9542.547468,1271.585443,393.4936709,2401.360759,18613.22152,402.2088608,187.693038,602.2056962,22102.82911,386.5474684,216.6740506,3899.164557,18126.96835,1470.829114,1137.841772,2806.14557,14535.84177,570.7025316,284.7911392,1922.825949,8905.607595,828.4082278,413.3132911,1300.414557,8130.120253,643.6044304,168.25,2928.386076,5822.03481,1213.120253,223.7373418,3135.357595,413.0949367,50.74683544,316,27.67636391,15.83901867,0.820048479,0.868131868,0.593984962,-0.305169462,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Activated APC,Other Cells
57,24936.75172,748.5862069,675.862069,1097.689655,22177.85517,603.937931,806.3724138,1556.0,11629.15172,539.1724138,1582.744828,1802.303448,15802.53793,1124.8,4833.372414,3702.668966,5824.731034,1155.544828,364.2896552,6124.227586,11369.45517,1047.2,1115.324138,1204.489655,13135.4069,400.8206897,114.1310345,2393.682759,10697.96552,1850.717241,831.1103448,2824.393103,8565.165517,553.5241379,257.5793103,3449.282759,5820.6,1254.551724,390.9586207,1338.731034,4807.765517,842.262069,152.5448276,3482.862069,3625.793103,1121.586207,305.7931034,3170.537931,463.9931034,43.06206897,145,15.50846475,12.66563155,0.577074495,0.873493976,0.647321429,0.228373503,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,Helper T Cell,T Cells
58,25359.0381,736.6571429,434.8857143,1080.552381,22136.97143,595.6857143,386.1428571,1565.990476,11200.4,505.1904762,368.5047619,1781.380952,16431.80952,1120.733333,3164.409524,2704.67619,6063.314286,1124.885714,359.4666667,2435.247619,10868.20952,4103.704762,199.7333333,431.1809524,12775.39048,380.1904762,104.6,4735.495238,10873.44762,1294.4,849.7809524,2778.266667,8579.314286,540.9047619,257.447619,8573.904762,6557.342857,725.5142857,365.0857143,1305.961905,4897.057143,657.647619,144.9142857,2587.047619,3860.590476,1155.895238,153.8380952,3138.27619,755.7714286,40.26666667,105,13.61179437,10.02200558,0.676683904,0.954545455,0.734265734,1.158521721,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Follicular Dendritic Cell,B Cells
59,14587.28313,675.3192771,489.0240964,1043.060241,12690.36747,548.9518072,495.1927711,1559.295181,6333.987952,458.9216867,493.6506024,1776.204819,9416.512048,1057.837349,3834.614458,4139.0,3539.512048,1067.951807,330.9518072,3176.96988,6208.126506,607.0421687,101.7710843,505.2650602,7538.674699,359.6024096,104.060241,5848.807229,6344.144578,1280.216867,917.8192771,2800.090361,5081.861446,513.6204819,249.0301205,16180.48795,3847.108434,716.1987952,354.6807229,1294.463855,2721.96988,606.4759036,145.7048193,3654.096386,2293.53012,1075.222892,213.6445783,3160.23494,795.9036145,43.15662651,166,16.02401638,13.34764496,0.553306876,0.965116279,0.741071429,-0.007962804,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,B Cell,B Cells
60,21453.74194,816.3629032,602.766129,1121.016129,18770.05645,639.1532258,618.6935484,1738.072581,9572.879032,529.0806452,528.4354839,1823.685484,13972.73387,1180.104839,2550.895161,2311.774194,5154.112903,1198.435484,360.8629032,2553.741935,9363.975806,620.7903226,255.2419355,574.4516129,11178.29032,412.3145161,107.3951613,2368.596774,9433.830645,1421.387097,744.0322581,2821.306452,7640.008065,559.4919355,273.7741935,17127.49194,5809.604839,988.6048387,385.1612903,1326.403226,4445.822581,783.5,154.1532258,4883.669355,3519.653226,1211.935484,229.5806452,3156.16129,694.8548387,42.51612903,124,13.43751418,11.89720616,0.464882192,0.946564885,0.688888889,1.566529764,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,Follicular Dendritic Cell,B Cells
61,21317.22308,681.1230769,402.1076923,1057.323077,19032.02308,566.2461538,1422.107692,1516.438462,10020.52308,528.6923077,1398.984615,1788.715385,13441.55385,1087.492308,5039.661538,3281.653846,5022.338462,1104.015385,341.5538462,6981.869231,9439.523077,1120.030769,148.3153846,664.2615385,10955.46154,408.1307692,109.8846154,2833.746154,9241.184615,1702.623077,788.3307692,2821.738462,7245.530769,516.0461538,244.4923077,4174.184615,5148.984615,1210.815385,363.4538462,1319.846154,4188.115385,595.9923077,154.3230769,3635.938462,3250.676923,1089.084615,400.4461538,3116.707692,494.7076923,44.63076923,130,13.50546897,12.75177445,0.329391642,0.921985816,0.619047619,1.281465554,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,T Cell,T Cells
